,serum,virus,replicate,concentration,fraction infectivity
43,REGN10987,pre-depletion,2,0.000625,0.7246
44,REGN10987,pre-depletion,2,0.0001563,1.035
45,REGN10987,pre-depletion,2,3.91E-05,1.144
46,REGN10987,pre-depletion,2,9.77E-06,1.028
47,REGN10987,pre-depletion,2,2.44E-06,0.9881
48,REGN10987,post-depletion,1,0.04,1.13
49,REGN10987,post-depletion,1,0.01,0.97
50,REGN10987,post-depletion,1,0.0025,0.9366
51,REGN10987,post-depletion,1,0.000625,0.9001
52,REGN10987,post-depletion,1,0.0001563,0.9467
53,REGN10987,post-depletion,1,3.91E-05,1.036
54,REGN10987,post-depletion,1,9.77E-06,0.9921
55,REGN10987,post-depletion,1,2.44E-06,0.9992
56,REGN10987,post-depletion,2,0.04,1.089
57,REGN10987,post-depletion,2,0.01,1.111
58,REGN10987,post-depletion,2,0.0025,0.9801
59,REGN10987,post-depletion,2,0.000625,1.004
60,REGN10987,post-depletion,2,0.0001563,0.8585
61,REGN10987,post-depletion,2,3.91E-05,1.005
62,REGN10987,post-depletion,2,9.77E-06,1.044
63,REGN10987,post-depletion,2,2.44E-06,0.8925
64,M13-day-36,pre-depletion,1,0.04,-0.0006653
65,M13-day-36,pre-depletion,1,0.01,-2.26E-05
66,M13-day-36,pre-depletion,1,0.0025,0.02487
67,M13-day-36,pre-depletion,1,0.000625,0.2421
68,M13-day-36,pre-depletion,1,0.0001563,0.604
69,M13-day-36,pre-depletion,1,3.91E-05,1.032
70,M13-day-36,pre-depletion,1,9.77E-06,0.9948
71,M13-day-36,pre-depletion,1,2.44E-06,1.049
72,M13-day-36,pre-depletion,2,0.04,-0.0005423
73,M13-day-36,pre-depletion,2,0.01,0.0002733
74,M13-day-36,pre-depletion,2,0.0025,0.02505
75,M13-day-36,pre-depletion,2,0.000625,0.2998
76,M13-day-36,pre-depletion,2,0.0001563,0.552
77,M13-day-36,pre-depletion,2,3.91E-05,0.875
78,M13-day-36,pre-depletion,2,9.77E-06,0.937
79,M13-day-36,pre-depletion,2,2.44E-06,1.012
80,M13-day-36,post-depletion,1,0.04,0.3162
81,M13-day-36,post-depletion,1,0.01,0.7771
82,M13-day-36,post-depletion,1,0.0025,0.7362
83,M13-day-36,post-depletion,1,0.000625,0.8185
84,M13-day-36,post-depletion,1,0.0001563,0.849
85,M13-day-36,post-depletion,1,3.91E-05,0.9927
86,M13-day-36,post-depletion,1,9.77E-06,0.9
87,M13-day-36,post-depletion,1,2.44E-06,1.076
88,M13-day-36,post-depletion,2,0.04,0.3522
89,M13-day-36,post-depletion,2,0.01,0.6695
90,M13-day-36,post-depletion,2,0.0025,0.7136
91,M13-day-36,post-depletion,2,0.000625,0.8464
92,M13-day-36,post-depletion,2,0.0001563,0.7656
93,M13-day-36,post-depletion,2,3.91E-05,0.9957
94,M13-day-36,post-depletion,2,9.77E-06,1.032
95,M13-day-36,post-depletion,2,2.44E-06,1.001
96,M14-day-36,pre-depletion,1,0.04,-0.0005833
97,M14-day-36,pre-depletion,1,0.01,0.0001866
98,M14-day-36,pre-depletion,1,0.0025,0.009161
99,M14-day-36,pre-depletion,1,0.000625,0.1232
100,M14-day-36,pre-depletion,1,0.0001563,0.4553
101,M14-day-36,pre-depletion,1,3.91E-05,0.8748
102,M14-day-36,pre-depletion,1,9.77E-06,1.055
103,M14-day-36,pre-depletion,1,2.44E-06,0.9081
104,M14-day-36,pre-depletion,2,0.04,-0.0006508
105,M14-day-36,pre-depletion,2,0.01,0.0001942
106,M14-day-36,pre-depletion,2,0.0025,0.003034
107,M14-day-36,pre-depletion,2,0.000625,0.1469
108,M14-day-36,pre-depletion,2,0.0001563,0.5927
109,M14-day-36,pre-depletion,2,3.91E-05,0.8724
110,M14-day-36,pre-depletion,2,9.77E-06,0.9616
111,M14-day-36,pre-depletion,2,2.44E-06,1.007
112,M14-day-36,post-depletion,1,0.04,0.4181
113,M14-day-36,post-depletion,1,0.01,0.7734
114,M14-day-36,post-depletion,1,0.0025,0.706
115,M14-day-36,post-depletion,1,0.000625,0.8352
116,M14-day-36,post-depletion,1,0.0001563,0.8264
117,M14-day-36,post-depletion,1,3.91E-05,0.933
118,M14-day-36,post-depletion,1,9.77E-06,1.001
119,M14-day-36,post-depletion,1,2.44E-06,1.073
120,M14-day-36,post-depletion,2,0.04,0.455
121,M14-day-36,post-depletion,2,0.01,0.7754
122,M14-day-36,post-depletion,2,0.0025,0.7437
123,M14-day-36,post-depletion,2,0.000625,0.7063
124,M14-day-36,post-depletion,2,0.0001563,0.8487
125,M14-day-36,post-depletion,2,3.91E-05,1.052
126,M14-day-36,post-depletion,2,9.77E-06,1.008
127,M14-day-36,post-depletion,2,2.44E-06,1.001
128,M11-day-36,pre-depletion,1,0.04,-0.0003881
129,M11-day-36,pre-depletion,1,0.01,0.0004234
130,M11-day-36,pre-depletion,1,0.0025,0.0006272
131,M11-day-36,pre-depletion,1,0.000625,0.0736
132,M11-day-36,pre-depletion,1,0.0001563,0.4468
133,M11-day-36,pre-depletion,1,3.91E-05,0.897
134,M11-day-36,pre-depletion,1,9.77E-06,1.064
135,M11-day-36,pre-depletion,1,2.44E-06,1.15
136,M11-day-36,pre-depletion,2,0.04,-0.0004131
137,M11-day-36,pre-depletion,2,0.01,0.0003592
138,M11-day-36,pre-depletion,2,0.0025,0.001274
139,M11-day-36,pre-depletion,2,0.000625,0.08722
140,M11-day-36,pre-depletion,2,0.0001563,0.5046
141,M11-day-36,pre-depletion,2,3.91E-05,1.107
142,M11-day-36,pre-depletion,2,9.77E-06,0.9666
143,M11-day-36,pre-depletion,2,2.44E-06,1.075
144,M11-day-36,post-depletion,1,0.04,0.4665
145,M11-day-36,post-depletion,1,0.01,0.6686
146,M11-day-36,post-depletion,1,0.0025,0.9533
147,M11-day-36,post-depletion,1,0.000625,0.8886
148,M11-day-36,post-depletion,1,0.0001563,1.061
149,M11-day-36,post-depletion,1,3.91E-05,1.018
150,M11-day-36,post-depletion,1,9.77E-06,1.079
151,M11-day-36,post-depletion,1,2.44E-06,1.059
152,M11-day-36,post-depletion,2,0.04,0.4007
153,M11-day-36,post-depletion,2,0.01,0.7187
154,M11-day-36,post-depletion,2,0.0025,0.8126
155,M11-day-36,post-depletion,2,0.000625,0.8461
156,M11-day-36,post-depletion,2,0.0001563,1.005
157,M11-day-36,post-depletion,2,3.91E-05,1.004
158,M11-day-36,post-depletion,2,9.77E-06,1.036
159,M11-day-36,post-depletion,2,2.44E-06,1.013
160,M12-day-36,pre-depletion,1,0.04,-9.61E-05
161,M12-day-36,pre-depletion,1,0.01,0.000695
162,M12-day-36,pre-depletion,1,0.0025,0.03271
163,M12-day-36,pre-depletion,1,0.000625,0.2133
164,M12-day-36,pre-depletion,1,0.0001563,0.5961
165,M12-day-36,pre-depletion,1,3.91E-05,1.084
166,M12-day-36,pre-depletion,1,9.77E-06,0.995
167,M12-day-36,pre-depletion,1,2.44E-06,1.009
168,M12-day-36,pre-depletion,2,0.04,0.000156
169,M12-day-36,pre-depletion,2,0.01,0.0008901
170,M12-day-36,pre-depletion,2,0.0025,0.04663
171,M12-day-36,pre-depletion,2,0.000625,0.2174
172,M12-day-36,pre-depletion,2,0.0001563,0.6494
173,M12-day-36,pre-depletion,2,3.91E-05,0.9615
174,M12-day-36,pre-depletion,2,9.77E-06,1.064
175,M12-day-36,pre-depletion,2,2.44E-06,1.026
176,M12-day-36,post-depletion,1,0.04,0.6277
177,M12-day-36,post-depletion,1,0.01,0.9618
178,M12-day-36,post-depletion,1,0.0025,0.9616
179,M12-day-36,post-depletion,1,0.000625,0.8141
180,M12-day-36,post-depletion,1,0.0001563,0.855
181,M12-day-36,post-depletion,1,3.91E-05,1.086
182,M12-day-36,post-depletion,1,9.77E-06,1.031
183,M12-day-36,post-depletion,1,2.44E-06,1.062
184,M12-day-36,post-depletion,2,0.04,0.6673
185,M12-day-36,post-depletion,2,0.01,0.9134
186,M12-day-36,post-depletion,2,0.0025,0.8708
187,M12-day-36,post-depletion,2,0.000625,0.8074
188,M12-day-36,post-depletion,2,0.0001563,0.9636
189,M12-day-36,post-depletion,2,3.91E-05,1.119
190,M12-day-36,post-depletion,2,9.77E-06,1.11
191,M12-day-36,post-depletion,2,2.44E-06,1.096
192,M09-day-36,pre-depletion,1,0.04,-0.0002309
193,M09-day-36,pre-depletion,1,0.01,0.0005658
194,M09-day-36,pre-depletion,1,0.0025,0.02938
195,M09-day-36,pre-depletion,1,0.000625,0.3225
196,M09-day-36,pre-depletion,1,0.0001563,0.7171
197,M09-day-36,pre-depletion,1,3.91E-05,0.9524
198,M09-day-36,pre-depletion,1,9.77E-06,0.9026
199,M09-day-36,pre-depletion,1,2.44E-06,1.087
200,M09-day-36,pre-depletion,2,0.04,0.0002411
201,M09-day-36,pre-depletion,2,0.01,0.0007584
202,M09-day-36,pre-depletion,2,0.0025,0.01778
203,M09-day-36,pre-depletion,2,0.000625,0.3304
204,M09-day-36,pre-depletion,2,0.0001563,0.8387
205,M09-day-36,pre-depletion,2,3.91E-05,0.894
206,M09-day-36,pre-depletion,2,9.77E-06,0.9722
207,M09-day-36,pre-depletion,2,2.44E-06,1.109
208,M09-day-36,post-depletion,1,0.04,0.7065
209,M09-day-36,post-depletion,1,0.01,0.8902
210,M09-day-36,post-depletion,1,0.0025,0.8396
211,M09-day-36,post-depletion,1,0.000625,0.7832
212,M09-day-36,post-depletion,1,0.0001563,0.8455
213,M09-day-36,post-depletion,1,3.91E-05,1.017
214,M09-day-36,post-depletion,1,9.77E-06,1.016
215,M09-day-36,post-depletion,1,2.44E-06,1.158
216,M09-day-36,post-depletion,2,0.04,0.8079
217,M09-day-36,post-depletion,2,0.01,1.094
218,M09-day-36,post-depletion,2,0.0025,0.7511
219,M09-day-36,post-depletion,2,0.000625,0.7861
220,M09-day-36,post-depletion,2,0.0001563,0.9156
221,M09-day-36,post-depletion,2,3.91E-05,0.9614
222,M09-day-36,post-depletion,2,9.77E-06,0.9932
223,M09-day-36,post-depletion,2,2.44E-06,1.093
224,M10-day-36,pre-depletion,1,0.04,-0.000181
225,M10-day-36,pre-depletion,1,0.01,0.0006834
226,M10-day-36,pre-depletion,1,0.0025,0.0235
227,M10-day-36,pre-depletion,1,0.000625,0.2887
228,M10-day-36,pre-depletion,1,0.0001563,0.7774
229,M10-day-36,pre-depletion,1,3.91E-05,0.9595
230,M10-day-36,pre-depletion,1,9.77E-06,0.88
231,M10-day-36,pre-depletion,1,2.44E-06,1.068
232,M10-day-36,pre-depletion,2,0.04,-0.0004352
233,M10-day-36,pre-depletion,2,0.01,0.0005233
234,M10-day-36,pre-depletion,2,0.0025,0.02979
235,M10-day-36,pre-depletion,2,0.000625,0.2878
236,M10-day-36,pre-depletion,2,0.0001563,0.6593
237,M10-day-36,pre-depletion,2,3.91E-05,0.7657
238,M10-day-36,pre-depletion,2,9.77E-06,0.9415
239,M10-day-36,pre-depletion,2,2.44E-06,1.026
240,M10-day-36,post-depletion,1,0.04,0.1727
241,M10-day-36,post-depletion,1,0.01,0.5318
242,M10-day-36,post-depletion,1,0.0025,0.7577
243,M10-day-36,post-depletion,1,0.000625,0.9482
244,M10-day-36,post-depletion,1,0.0001563,1.086
245,M10-day-36,post-depletion,1,3.91E-05,1.072
246,M10-day-36,post-depletion,1,9.77E-06,0.9462
247,M10-day-36,post-depletion,1,2.44E-06,1.052
248,M10-day-36,post-depletion,2,0.04,0.1444
249,M10-day-36,post-depletion,2,0.01,0.4776
250,M10-day-36,post-depletion,2,0.0025,0.7069
251,M10-day-36,post-depletion,2,0.000625,0.8699
252,M10-day-36,post-depletion,2,0.0001563,0.8316
253,M10-day-36,post-depletion,2,3.91E-05,0.9857
254,M10-day-36,post-depletion,2,9.77E-06,1.07
255,M10-day-36,post-depletion,2,2.44E-06,1.079
256,M07-day-36,pre-depletion,1,0.04,-0.000363
257,M07-day-36,pre-depletion,1,0.01,0.0002517
258,M07-day-36,pre-depletion,1,0.0025,0.03999
259,M07-day-36,pre-depletion,1,0.000625,0.3957
260,M07-day-36,pre-depletion,1,0.0001563,0.8925
261,M07-day-36,pre-depletion,1,3.91E-05,1.012
262,M07-day-36,pre-depletion,1,9.77E-06,1.073
263,M07-day-36,pre-depletion,1,2.44E-06,0.9807
264,M07-day-36,pre-depletion,2,0.04,-0.0001957
265,M07-day-36,pre-depletion,2,0.01,0.0003798
266,M07-day-36,pre-depletion,2,0.0025,0.04637
267,M07-day-36,pre-depletion,2,0.000625,0.3436
268,M07-day-36,pre-depletion,2,0.0001563,0.8849
269,M07-day-36,pre-depletion,2,3.91E-05,0.9209
270,M07-day-36,pre-depletion,2,9.77E-06,1.107
271,M07-day-36,pre-depletion,2,2.44E-06,1.063
272,M07-day-36,post-depletion,1,0.04,0.6055
273,M07-day-36,post-depletion,1,0.01,0.6528
274,M07-day-36,post-depletion,1,0.0025,0.6427
275,M07-day-36,post-depletion,1,0.000625,0.978
276,M07-day-36,post-depletion,1,0.0001563,0.9967
277,M07-day-36,post-depletion,1,3.91E-05,1.014
278,M07-day-36,post-depletion,1,9.77E-06,1.061
279,M07-day-36,post-depletion,1,2.44E-06,0.9773
280,M07-day-36,post-depletion,2,0.04,0.6415
281,M07-day-36,post-depletion,2,0.01,0.8235
282,M07-day-36,post-depletion,2,0.0025,0.8135
283,M07-day-36,post-depletion,2,0.000625,0.9484
284,M07-day-36,post-depletion,2,0.0001563,1.007
285,M07-day-36,post-depletion,2,3.91E-05,1.072
286,M07-day-36,post-depletion,2,9.77E-06,1.077
287,M07-day-36,post-depletion,2,2.44E-06,1.066
288,M08-day-36,pre-depletion,1,0.04,-0.0003238
289,M08-day-36,pre-depletion,1,0.01,0.000579
290,M08-day-36,pre-depletion,1,0.0025,0.02312
291,M08-day-36,pre-depletion,1,0.000625,0.3638
292,M08-day-36,pre-depletion,1,0.0001563,0.802
293,M08-day-36,pre-depletion,1,3.91E-05,0.9541
294,M08-day-36,pre-depletion,1,9.77E-06,1.117
295,M08-day-36,pre-depletion,1,2.44E-06,1.133
296,M08-day-36,pre-depletion,2,0.04,9.18E-05
297,M08-day-36,pre-depletion,2,0.01,0.0007568
298,M08-day-36,pre-depletion,2,0.0025,0.05219
299,M08-day-36,pre-depletion,2,0.000625,0.3574
300,M08-day-36,pre-depletion,2,0.0001563,0.919
301,M08-day-36,pre-depletion,2,3.91E-05,1.047
302,M08-day-36,pre-depletion,2,9.77E-06,0.9918
303,M08-day-36,pre-depletion,2,2.44E-06,1.13
304,M08-day-36,post-depletion,1,0.04,0.6402
305,M08-day-36,post-depletion,1,0.01,0.8791
306,M08-day-36,post-depletion,1,0.0025,1.025
307,M08-day-36,post-depletion,1,0.000625,0.8183
308,M08-day-36,post-depletion,1,0.0001563,0.8939
309,M08-day-36,post-depletion,1,3.91E-05,0.9063
310,M08-day-36,post-depletion,1,9.77E-06,1.028
311,M08-day-36,post-depletion,1,2.44E-06,1.091
312,M08-day-36,post-depletion,2,0.04,0.6517
313,M08-day-36,post-depletion,2,0.01,0.8404
314,M08-day-36,post-depletion,2,0.0025,0.9251
315,M08-day-36,post-depletion,2,0.000625,0.8032
316,M08-day-36,post-depletion,2,0.0001563,0.9218
317,M08-day-36,post-depletion,2,3.91E-05,1.02
318,M08-day-36,post-depletion,2,9.77E-06,1.08
319,M08-day-36,post-depletion,2,2.44E-06,1.173
320,M05-day-36,pre-depletion,1,0.04,-0.0001885
321,M05-day-36,pre-depletion,1,0.01,0.0004124
322,M05-day-36,pre-depletion,1,0.0025,0.02046
323,M05-day-36,pre-depletion,1,0.000625,0.2061
324,M05-day-36,pre-depletion,1,0.0001563,0.5878
325,M05-day-36,pre-depletion,1,3.91E-05,0.9655
326,M05-day-36,pre-depletion,1,9.77E-06,0.8969
327,M05-day-36,pre-depletion,1,2.44E-06,0.9329
328,M05-day-36,pre-depletion,2,0.04,-9.13E-05
329,M05-day-36,pre-depletion,2,0.01,0.0005495
330,M05-day-36,pre-depletion,2,0.0025,0.0408
331,M05-day-36,pre-depletion,2,0.000625,0.2215
332,M05-day-36,pre-depletion,2,0.0001563,0.6002
333,M05-day-36,pre-depletion,2,3.91E-05,0.9549
334,M05-day-36,pre-depletion,2,9.77E-06,0.9351
335,M05-day-36,pre-depletion,2,2.44E-06,0.9218
336,M05-day-36,post-depletion,1,0.04,0.755
337,M05-day-36,post-depletion,1,0.01,0.7732
338,M05-day-36,post-depletion,1,0.0025,0.7043
339,M05-day-36,post-depletion,1,0.000625,0.8025
340,M05-day-36,post-depletion,1,0.0001563,0.8735
341,M05-day-36,post-depletion,1,3.91E-05,1.1
342,M05-day-36,post-depletion,1,9.77E-06,1
343,M05-day-36,post-depletion,1,2.44E-06,0.92
344,M05-day-36,post-depletion,2,0.04,0.7016
345,M05-day-36,post-depletion,2,0.01,0.7061
346,M05-day-36,post-depletion,2,0.0025,0.7557
347,M05-day-36,post-depletion,2,0.000625,0.8085
348,M05-day-36,post-depletion,2,0.0001563,0.9597
349,M05-day-36,post-depletion,2,3.91E-05,1.055
350,M05-day-36,post-depletion,2,9.77E-06,0.9128
351,M05-day-36,post-depletion,2,2.44E-06,1.031
352,M06-day-36,pre-depletion,1,0.04,-0.000207
353,M06-day-36,pre-depletion,1,0.01,0.0086
354,M06-day-36,pre-depletion,1,0.0025,0.1339
355,M06-day-36,pre-depletion,1,0.000625,0.3701
356,M06-day-36,pre-depletion,1,0.0001563,0.722
357,M06-day-36,pre-depletion,1,3.91E-05,1.073
358,M06-day-36,pre-depletion,1,9.77E-06,1.048
359,M06-day-36,pre-depletion,1,2.44E-06,0.9349
360,M06-day-36,pre-depletion,2,0.04,-0.0001769
361,M06-day-36,pre-depletion,2,0.01,0.006361
362,M06-day-36,pre-depletion,2,0.0025,0.1034
363,M06-day-36,pre-depletion,2,0.000625,0.5219
364,M06-day-36,pre-depletion,2,0.0001563,0.8219
365,M06-day-36,pre-depletion,2,3.91E-05,1.223
366,M06-day-36,pre-depletion,2,9.77E-06,0.9105
367,M06-day-36,pre-depletion,2,2.44E-06,0.917
368,M06-day-36,post-depletion,1,0.04,0.2849
369,M06-day-36,post-depletion,1,0.01,0.4744
370,M06-day-36,post-depletion,1,0.0025,0.6643
371,M06-day-36,post-depletion,1,0.000625,0.8516
372,M06-day-36,post-depletion,1,0.0001563,0.8841
373,M06-day-36,post-depletion,1,3.91E-05,1.136
374,M06-day-36,post-depletion,1,9.77E-06,1.087
375,M06-day-36,post-depletion,1,2.44E-06,1.124
376,M06-day-36,post-depletion,2,0.04,0.2516
377,M06-day-36,post-depletion,2,0.01,0.5137
378,M06-day-36,post-depletion,2,0.0025,0.5356
379,M06-day-36,post-depletion,2,0.000625,0.7251
380,M06-day-36,post-depletion,2,0.0001563,1.005
381,M06-day-36,post-depletion,2,3.91E-05,1.149
382,M06-day-36,post-depletion,2,9.77E-06,1.056
383,M06-day-36,post-depletion,2,2.44E-06,0.9764
384,M03-day-36,pre-depletion,1,0.04,-0.00033
385,M03-day-36,pre-depletion,1,0.01,0.000248
386,M03-day-36,pre-depletion,1,0.0025,0.05581
387,M03-day-36,pre-depletion,1,0.000625,0.4453
388,M03-day-36,pre-depletion,1,0.0001563,0.7147
389,M03-day-36,pre-depletion,1,3.91E-05,0.9653
390,M03-day-36,pre-depletion,1,9.77E-06,1.045
391,M03-day-36,pre-depletion,1,2.44E-06,0.9841
392,M03-day-36,pre-depletion,2,0.04,-0.0001689
393,M03-day-36,pre-depletion,2,0.01,0.0005422
394,M03-day-36,pre-depletion,2,0.0025,0.02798
395,M03-day-36,pre-depletion,2,0.000625,0.3049
396,M03-day-36,pre-depletion,2,0.0001563,0.8413
397,M03-day-36,pre-depletion,2,3.91E-05,0.9188
398,M03-day-36,pre-depletion,2,9.77E-06,1.175
399,M03-day-36,pre-depletion,2,2.44E-06,0.9898
400,M03-day-36,post-depletion,1,0.04,0.5421
401,M03-day-36,post-depletion,1,0.01,0.7757
402,M03-day-36,post-depletion,1,0.0025,0.7251
403,M03-day-36,post-depletion,1,0.000625,0.7253
404,M03-day-36,post-depletion,1,0.0001563,1.081
405,M03-day-36,post-depletion,1,3.91E-05,0.9831
406,M03-day-36,post-depletion,1,9.77E-06,1.083
407,M03-day-36,post-depletion,1,2.44E-06,1.033
408,M03-day-36,post-depletion,2,0.04,0.5261
409,M03-day-36,post-depletion,2,0.01,0.8382
410,M03-day-36,post-depletion,2,0.0025,0.6704
411,M03-day-36,post-depletion,2,0.000625,0.7738
412,M03-day-36,post-depletion,2,0.0001563,0.927
413,M03-day-36,post-depletion,2,3.91E-05,1.003
414,M03-day-36,post-depletion,2,9.77E-06,0.9962
415,M03-day-36,post-depletion,2,2.44E-06,0.9667
416,M04-day-36,pre-depletion,1,0.04,-0.0002315
417,M04-day-36,pre-depletion,1,0.01,0.0005209
418,M04-day-36,pre-depletion,1,0.0025,0.005684
419,M04-day-36,pre-depletion,1,0.000625,0.2379
420,M04-day-36,pre-depletion,1,0.0001563,0.668
421,M04-day-36,pre-depletion,1,3.91E-05,0.9477
422,M04-day-36,pre-depletion,1,9.77E-06,0.9909
423,M04-day-36,pre-depletion,1,2.44E-06,0.948
424,M04-day-36,pre-depletion,2,0.04,1.23E-05
425,M04-day-36,pre-depletion,2,0.01,0.0008863
426,M04-day-36,pre-depletion,2,0.0025,0.03672
427,M04-day-36,pre-depletion,2,0.000625,0.2761
428,M04-day-36,pre-depletion,2,0.0001563,0.7482
429,M04-day-36,pre-depletion,2,3.91E-05,1.023
430,M04-day-36,pre-depletion,2,9.77E-06,1.015
431,M04-day-36,pre-depletion,2,2.44E-06,1.004
432,M04-day-36,post-depletion,1,0.04,0.642
433,M04-day-36,post-depletion,1,0.01,0.9118
434,M04-day-36,post-depletion,1,0.0025,0.794
435,M04-day-36,post-depletion,1,0.000625,0.7411
436,M04-day-36,post-depletion,1,0.0001563,1.018
437,M04-day-36,post-depletion,1,3.91E-05,1.069
438,M04-day-36,post-depletion,1,9.77E-06,1.134
439,M04-day-36,post-depletion,1,2.44E-06,0.9845
440,M04-day-36,post-depletion,2,0.04,0.7779
441,M04-day-36,post-depletion,2,0.01,0.9682
442,M04-day-36,post-depletion,2,0.0025,0.8327
443,M04-day-36,post-depletion,2,0.000625,0.8325
444,M04-day-36,post-depletion,2,0.0001563,0.9742
445,M04-day-36,post-depletion,2,3.91E-05,0.9457
446,M04-day-36,post-depletion,2,9.77E-06,1.061
447,M04-day-36,post-depletion,2,2.44E-06,1.022
448,M01-day-36,pre-depletion,1,0.04,-0.0004313
449,M01-day-36,pre-depletion,1,0.01,0.0001117
450,M01-day-36,pre-depletion,1,0.0025,0.04507
451,M01-day-36,pre-depletion,1,0.000625,0.3888
452,M01-day-36,pre-depletion,1,0.0001563,0.8228
453,M01-day-36,pre-depletion,1,3.91E-05,0.9247
454,M01-day-36,pre-depletion,1,9.77E-06,0.86
455,M01-day-36,pre-depletion,1,2.44E-06,1.039
456,M01-day-36,pre-depletion,2,0.04,-0.0005164
457,M01-day-36,pre-depletion,2,0.01,0.0002222
458,M01-day-36,pre-depletion,2,0.0025,0.106
459,M01-day-36,pre-depletion,2,0.000625,0.4607
460,M01-day-36,pre-depletion,2,0.0001563,0.7163
461,M01-day-36,pre-depletion,2,3.91E-05,0.9819
462,M01-day-36,pre-depletion,2,9.77E-06,0.9081
463,M01-day-36,pre-depletion,2,2.44E-06,1.077
464,M01-day-36,post-depletion,1,0.04,0.4072
465,M01-day-36,post-depletion,1,0.01,0.6312
466,M01-day-36,post-depletion,1,0.0025,0.6627
467,M01-day-36,post-depletion,1,0.000625,0.6467
468,M01-day-36,post-depletion,1,0.0001563,0.8745
469,M01-day-36,post-depletion,1,3.91E-05,0.9669
470,M01-day-36,post-depletion,1,9.77E-06,0.9252
471,M01-day-36,post-depletion,1,2.44E-06,0.941
472,M01-day-36,post-depletion,2,0.04,0.4135
473,M01-day-36,post-depletion,2,0.01,0.6573
474,M01-day-36,post-depletion,2,0.0025,0.739
475,M01-day-36,post-depletion,2,0.000625,0.7383
476,M01-day-36,post-depletion,2,0.0001563,0.9225
477,M01-day-36,post-depletion,2,3.91E-05,0.9035
478,M01-day-36,post-depletion,2,9.77E-06,0.9973
479,M01-day-36,post-depletion,2,2.44E-06,1.016
480,M02-day-36,pre-depletion,1,0.04,-0.0008284
481,M02-day-36,pre-depletion,1,0.01,0.0001094
482,M02-day-36,pre-depletion,1,0.0025,0.006872
483,M02-day-36,pre-depletion,1,0.000625,0.1385
484,M02-day-36,pre-depletion,1,0.0001563,0.4193
485,M02-day-36,pre-depletion,1,3.91E-05,0.7854
486,M02-day-36,pre-depletion,1,9.77E-06,0.8715
487,M02-day-36,pre-depletion,1,2.44E-06,1.008
488,M02-day-36,pre-depletion,2,0.04,-0.001029
489,M02-day-36,pre-depletion,2,0.01,-0.0001634
490,M02-day-36,pre-depletion,2,0.0025,0.008163
491,M02-day-36,pre-depletion,2,0.000625,0.1648
492,M02-day-36,pre-depletion,2,0.0001563,0.4638
493,M02-day-36,pre-depletion,2,3.91E-05,0.7816
494,M02-day-36,pre-depletion,2,9.77E-06,0.8359
495,M02-day-36,pre-depletion,2,2.44E-06,1.047
496,M02-day-36,post-depletion,1,0.04,0.172
497,M02-day-36,post-depletion,1,0.01,0.5158
498,M02-day-36,post-depletion,1,0.0025,0.7224
499,M02-day-36,post-depletion,1,0.000625,0.7019
